[aaudio.hw_burst_min_usec]: [2000]
[sys.ota.type]: [update_engine]
[sys.power.starttimes]: [1]
[sys.qca1530]: [detect]
[sys.rhythmic_mode_default_level]: [50]
[sys.sysctl.extra_free_kbytes]: [36675]
[sys.system_server.start_count]: [1]
[sys.system_server.start_elapsed]: [19348]
[sys.system_server.start_uptime]: [19348]
[sys.tp.grip_enable]: [0]
[sys.usb.adb.disabled]: [0]
[sys.usb.config]: [none]
[sys.usb.configfs]: [2]
[sys.usb.controller]: [a600000.dwc3]
[sys.usb.mtp.batchcancel]: [1]
[sys.usb.mtp.device_type]: [3]
[sys.use_memfd]: [false]
[sys.user.0.ce_available]: [true]
[sys.vendor.shutdown.waittime]: [500]
[sys.wifi.island_notification_reason]: [0]
[sys.wifitracing.started]: [-1]
[tango.debug]: [off]
[tango.enabled]: [1]
[tango.pretrans.apk]: [true]
[tango.pretrans.debug]: [off]
[tango.pretrans.lib]: [true]
[tango.pretrans.max_size]: [67108864]
[tango.pretrans_on_install]: [true]
[telephony.active_modems.max_count]: [2]
[telephony.lteOnCdmaDevice]: [1]
[tunnel.audio.encode]: [true]
[use.voice.path.for.pcm.voip]: [true]
[vendor.audio.usb_cctoggle]: [0]
[vendor.camera.dsac.supported]: [1]
[vendor.camera.sensor.logsystem.unrelease]: [0]
[vendor.camera.support.mivi]: [true]
[vendor.debug.camera.liveshot.version]: [3]
[vendor.debug.camera.notfirstboot]: [1]
[vendor.debug.camera.perframeDebug]: [false]
[vendor.debug.camera.xmdevp.skipname]: []
[vendor.display.antiaging_disable_cwb_downscaling_primary]: [1]
[vendor.display.antiaging_disable_cwb_downscaling_secondary]: [1]
[vendor.display.antiaging_service_retry_wait_time]: [10]
[vendor.display.boost_cpu_layer_number_threshold]: [12]
[vendor.display.builtin_mirroring]: [0]
[vendor.display.builtin_presentation]: [1]
[vendor.display.comp_mask]: [0]
[vendor.display.demura_long_timer]: [600000]
[vendor.display.demura_long_timer_secondary]: [600000]
[vendor.display.demura_primary_panel_override_high]: [8448]
[vendor.display.demura_primary_panel_override_low]: [1134]
[vendor.display.demura_recalib_timer]: [3600000]
[vendor.display.demura_recalib_timer_divider]: [1]
[vendor.display.demura_recalib_timer_divider_secondary]: [1]
[vendor.display.demura_recalib_timer_secondary]: [3600000]
[vendor.display.demura_record_timer]: [1800000]
[vendor.display.demura_record_timer_secondary]: [1800000]
[vendor.display.demura_secondary_panel_override_high]: [2105600]
[vendor.display.demura_secondary_panel_override_low]: [1042]
[vendor.display.demura_short_timer]: [5000]
[vendor.display.demura_short_timer_secondary]: [5000]
[vendor.display.disable_3d_adaptive_tm]: [1]
[vendor.display.disable_ambient_hdr]: [1]
[vendor.display.disable_cwb_call]: [0]
[vendor.display.disable_cwb_downscale]: [1]
[vendor.display.disable_dual_builtin_continuous_esd_recovery]: [1]
[vendor.display.disable_excl_rect]: [0]
[vendor.display.disable_excl_rect_partial_fb]: [1]
[vendor.display.disable_fp16_support]: [1]
[vendor.display.disable_hw_recovery_dump]: [1]
[vendor.display.disable_offline_rotator]: [1]
[vendor.display.disable_query_luts]: [0]
[vendor.display.disable_scaler]: [0]
[vendor.display.disable_sdr_dimming]: [0]
[vendor.display.disable_sdr_histogram]: [1]
[vendor.display.disable_stc_dimming]: [1]
[vendor.display.disable_system_load_check]: [1]
[vendor.display.dpps_trigger_refresh_delay_frames]: [3]
[vendor.display.enable_antiaging]: [1]
[vendor.display.enable_antiaging_secondary]: [1]
[vendor.display.enable_async_power_off_wait]: [1]
[vendor.display.enable_async_powermode]: [0]
[vendor.display.enable_async_powermode_off]: [0]
[vendor.display.enable_async_vds_creation]: [1]
[vendor.display.enable_client_control_cwb_refresh]: [0]
[vendor.display.enable_cwb_notify_sensor]: [1]
[vendor.display.enable_demura]: [1]
[vendor.display.enable_display_extensions]: [1]
[vendor.display.enable_dpps_dynamic_fps]: [1]
[vendor.display.enable_dual_builtin_skip_doze_suspend]: [1]
[vendor.display.enable_early_wakeup]: [1]
[vendor.display.enable_fp_monitor]: [1]
[vendor.display.enable_hdr10_gpu_target]: [0]
[vendor.display.enable_idle_content_fps_hint]: [1]
[vendor.display.enable_inline_writeback]: [0]
[vendor.display.enable_mi_async_powermode]: [1]
[vendor.display.enable_optimal_refresh_rate]: [1]
[vendor.display.enable_optimize_refresh]: [0]
[vendor.display.enable_perf_hint_large_comp_cycle]: [1]
[vendor.display.enable_rc_support]: [1]
[vendor.display.enable_rotator_ui]: [1]
[vendor.display.enable_rounded_corner]: [1]
[vendor.display.enable_spec_fence]: [0]
[vendor.display.enable_spr]: [1]
[vendor.display.enable_spr_bypass]: [1]
[vendor.display.enable_spr_bypass_secondary]: [1]
[vendor.display.force_tonemapping]: [1]
[vendor.display.lcd_density]: [480]
[vendor.display.lcd_sec_density]: [450]
[vendor.display.pluggable_vsync_prioritized]: [true]
[vendor.display.refresh_rate_changeable]: [1]
[vendor.display.support_builtin_high_fps_when_pluggable_connected]: [0]
[vendor.display.target.version]: [6]
[vendor.display.thermal.version]: [1]
[vendor.display.use_layer_ext]: [0]
[vendor.display.use_smooth_motion]: [1]
[vendor.display.vds_allow_hwc]: [1]
[vendor.fastrpc.process.attrs]: [0]
[vendor.fastrpc.process.errcodes]: [0]
[vendor.fastrpc.process.rpctimeout]: [0]
[vendor.gralloc.disable_ubwc]: [0]
[vendor.gralloc.enable_logs]: [0]
[vendor.gralloc.enable_snapalloc]: [1]
[vendor.mseccam.auto.start]: [false]
[vendor.perf.framepacing.enable]: [1]
[vendor.sys.feature_state]: [447]
[vendor.sys.rpmb_state]: [23]
[vendor.video.scene.recognition]: [2]
[vold.checkpoint_committed]: [1]
[vold.has_adoptable]: [0]
[vold.has_compress]: [0]
[vold.has_quota]: [1]
[vold.has_reserved]: [1]
